"","IGKV1D-43","IGKV2-29","IGKV5-2","SLAMF7","IGKC","TXNDC5","IL12RB2","BLOC1S5-TXNDC5","IGKV6-21","IGJ","IGKV1-8","IGKV7-3","IGKV3-20","FAM46C","IGKV3-11","IGKV1D-42","IGKV1D-17","F13A1","IGKV1-12","FCGR2A","IGKV3D-20","IGKV1D-16","IGKV3-7","IL5RA","IGKV1D-8","MZB1","CXCR6","AC096579.13","IGKJ2","CENPH","IGKV1-39","LAX1","IGKV2-4","IGKV3D-11","IGKV3-15","IGKV1-16","IGKV1-5","IGKJ1","APOD","IGKV2-10","IGKJ5","HIST1H4L","BMP6","CD200R1","GGH","KCNN3","IGKV1-33","FCER1G","XCR1","CXCL9","NCF2","CD28","IGKV1-13","TMEM156","PDPN","FCRL5","IGKV2-28","KCNA3","IGKJ3","IGKV2-30","RP11-325F22.2","CCDC110","SLC39A8","ANKRD36BP2","MOXD1","KIAA1324L","MARCH1","IRF4","TIFA","IGKV1-6","RRAGD","EAF2","RP11-245J9.4","AMPD1","HIST1H2AB","CLCA1","GATA2","RETNLB","CCR2","KYNU","CD180","NCF1","IGKJ4","RGS1","IGKV4-1","CPA3","MANEA","HGF","REG1A","IGKV1-17","IGKV1-27","ITLN1","HIST1H2BL","PRSS3P2","IGKV1-9","MMRN1","TENM2","IGKV2-24","PLA2G2A","FNDC1","REG3A","DEFA6","DEFA5","RP11-65I12.1","RP11-278L15.6","OXCT2","IGSF9","RP11-334A14.8","CSMD2","RP3-395M20.7","RP11-203F10.6","CTD-3080P12.3","MTRNR2L6","RP11-54O7.14","EPHB6","KRT18P32"
"GSM5087227",0,0,0,5.47320721843844,9.63054248971372,8.21958206386464,1.16475527499235,8.11899613258106,1.16475527499235,9.45461968885149,8.75521871406176,1.16475527499235,5.32298146252115,6.74678220759415,9.02370894221999,0,1.16475527499235,0,2.54076168611218,3.61149316030041,1.16475527499235,0,3.74972939839691,1.76836654788959,1.76836654788959,4.63067397530839,3.74972939839691,3.24977306742671,3.24977306742671,1.16475527499235,0,3.74972939839691,3.61149316030041,2.21882580626529,3.61149316030041,3.24977306742671,5.8845768687006,4.24330031433029,0,1.76836654788959,3.06091899629655,3.61149316030041,3.46140077047923,1.76836654788959,2.54076168611218,3.61149316030041,1.16475527499235,3.24977306742671,0,2.21882580626529,1.76836654788959,1.16475527499235,1.16475527499235,2.54076168611218,1.76836654788959,4.24330031433029,2.54076168611218,3.74972939839691,2.21882580626529,1.76836654788959,1.76836654788959,1.76836654788959,4.16805350089749,6.28904871184781,3.61149316030041,3.61149316030041,4.16805350089749,5.72766928206724,3.46140077047923,3.97542190551817,1.16475527499235,4.24330031433029,1.16475527499235,5.54249041307433,2.21882580626529,10.1225979846401,3.06091899629655,2.8137330265696,3.74972939839691,0,3.24977306742671,2.21882580626529,3.46140077047923,0,5.8845768687006,4.06635204171452,4.91665229752006,2.21882580626529,11.4108707121818,3.97542190551817,2.8137330265696,6.7286166302552,4.40249317229153,6.85505272363491,3.24977306742671,4.31725111682295,3.24977306742671,3.24977306742671,7.20931966931868,1.16475527499235,10.1650326762052,9.62632052514112,10.418220855846,4.24330031433029,8.22868989426096,1.16475527499235,8.38348266330849,3.86535915668455,5.3616520260202,3.46140077047923,4.16805350089749,6.65444864873044,1.16475527499235,1.16475527499235,7.0660615605304,4.49173341539943
"GSM5087228",0,2.21269673753178,1.76455445505142,6.7330661696321,11.7588980328247,9.64500511714252,1.60940602863349,9.5125302622504,2.81962470772066,11.3829533769127,11.0134211418814,1.76455445505142,6.94143648418259,7.86592732562772,11.1663614616733,1.21671125326368,0,3.63537042873959,3.92730437649937,3.95539412097008,3.1283740879302,1.21671125326368,5.64223199156888,0.698398188552119,2.21269673753178,6.17750694071293,4.09580625356729,6.37761586138514,6.36107574517864,3.32334710031739,2.4343812196272,4.06563201458886,4.51511299458719,1.46809560645639,4.98556749887229,4.39625775518792,7.50939608682548,5.73328165014719,3.32334710031739,2.68493612911032,5.67652191279489,3.60731365193373,3.74972939839691,3.39948031913235,2.81962470772066,4.42166746890492,0.341811050735089,3.80040970925216,2.21269673753178,3.08531693959651,3.39948031913235,2.88178169393866,4.23055783769639,3.57510813412748,1.76455445505142,5.86862308314055,4.13836724840566,3.03332089350227,4.21095363789381,3.74972939839691,2.59165796997292,2.88178169393866,4.8120803642771,7.72336413525177,4.0054752503319,4.0054752503319,4.06563201458886,6.94687749446335,4.32533234954983,4.36849401184001,2.76300769994814,4.95796913839173,2.97264946842863,5.73328165014719,4.30134634577475,12.9184886624097,4.30134634577475,3.89437684677827,4.53952416854375,3.1283740879302,2.88178169393866,3.32334710031739,5.8293502478809,3.98082296058534,7.47553453249602,4.13836724840566,5.23114601764833,3.2830818185414,11.4949162828899,3.47693333701065,4.75694503451957,8.30467261848679,4.83629222744097,9.08323971245614,4.39625775518792,4.30134634577475,4.09580625356729,4.27639443281651,9.35426372990601,4.85568298092936,12.00307121399,10.2559123163226,12.0869071740377,0.341811050735089,6.95142085675841,2.52200842540002,8.08986983331631,2.21269673753178,3.74972939839691,3.92730437649937,3.80040970925216,8.08986983331631,1.46809560645639,0.698398188552119,4.51511299458719,1.21671125326368
"GSM5087229",0,0,0,5.09751274170624,7.78655328306076,7.21035521829444,0,7.29034967883555,0,8.38651320240027,6.76180632176532,0,4.40249317229153,5.71204642477808,7.15079177729892,0,0,0,2.2355093152074,0,4.40249317229153,0,4.62116862251972,0,0,3.88167255436424,4.79758444959181,0,0,0,0,0,2.2355093152074,0,2.97694501919356,0,4.40249317229153,2.97694501919356,0,0,2.2355093152074,0,0,2.2355093152074,0,2.97694501919356,0,2.2355093152074,2.2355093152074,0,0,0,0,3.88167255436424,0,0,0,2.97694501919356,0,0,0,2.2355093152074,2.2355093152074,3.49988689568635,0,0,3.88167255436424,4.62116862251972,2.2355093152074,2.97694501919356,0,4.79758444959181,0,0,2.2355093152074,9.97171945763028,0,0,0,0,0,0,2.2355093152074,4.16658948780326,4.16658948780326,0,3.88167255436424,0,9.79982598910515,0,0,5.56407423101635,4.40249317229153,5.79197415188119,3.49988689568635,2.2355093152074,4.79758444959181,0,6.157917680368,0,8.2278028705183,8.01986887247588,9.04289398360133,4.79758444959181,7.60083805501904,4.40249317229153,8.67995834013822,4.40249317229153,0,5.09751274170624,4.16658948780326,7.83741220309207,2.97694501919356,2.97694501919356,6.73114772432224,5.09751274170624
"GSM5087230",0,0,0,5.27172561698079,8.85697307963623,7.48752776860251,0,7.47492986158813,0,7.70376251335687,8.21641221155668,0,4.86071889985747,6.58078215591006,8.41627574904728,0,0,1.68678644899798,4.03014997368771,2.39154655096804,1.68678644899798,0,2.39154655096804,0,0,4.95079638903752,0,2.39154655096804,2.39154655096804,2.39154655096804,0,3.22034875414175,2.39154655096804,1.68678644899798,2.39154655096804,1.68678644899798,5.1984768662826,3.56181724194755,1.68678644899798,0,1.68678644899798,0,2.39154655096804,2.85140189381012,1.68678644899798,4.62985026401795,0,2.39154655096804,1.68678644899798,2.39154655096804,0,3.82231399803589,3.22034875414175,2.85140189381012,0,4.03014997368771,0,2.85140189381012,0,0,1.68678644899798,0,2.39154655096804,3.82231399803589,1.68678644899798,2.85140189381012,4.21114200897013,4.62985026401795,3.56181724194755,2.85140189381012,3.56181724194755,1.68678644899798,0,2.85140189381012,2.85140189381012,8.40862922289963,0,0,2.85140189381012,1.68678644899798,3.56181724194755,2.39154655096804,2.39154655096804,2.39154655096804,4.95079638903752,1.68678644899798,3.22034875414175,2.85140189381012,9.99477461803547,1.68678644899798,0,4.51572936629093,2.39154655096804,4.51572936629093,0,3.82231399803589,0,0,3.82231399803589,2.85140189381012,8.30659218471213,4.75434547080702,6.10987477242654,0,8.05053000730112,4.21114200897013,8.65335110188376,3.56181724194755,5.77805420912972,3.82231399803589,2.85140189381012,8.93181290438345,3.56181724194755,2.85140189381012,7.5812771171613,5.97919697604813
"GSM5087231",0.796035371076267,2.57726285677576,0.796035371076267,6.90207360178924,12.5512755750253,9.21458650784364,2.98078787246739,9.0591133672345,2.87611178651066,11.3339575214943,11.4108707121818,3.60468136026052,7.33990731012938,7.62399955126438,11.6262499048629,1.46342998189281,1.68153181016632,3.69775571051633,5.37620163045785,4.77720415125333,3.17028977759573,2.57726285677576,6.47040218135947,2.46037019234964,1.13721231373947,6.45875747464301,4.27012608551892,7.37327014277725,7.36823765583955,3.81205444540566,3.38964994649217,4.03289141409937,5.71719532476768,1.13721231373947,4.86381415357417,5.68382127236519,7.83079200088012,5.5301712209946,2.79313346751259,1.46342998189281,6.16893699641761,2.21715222340413,3.60468136026052,3.8973943901807,3.22451873129699,4.63045959042121,0.796035371076267,3.60468136026052,3.98925232389807,0,4.48527139973753,3.07202825295669,4.63045959042121,3.46733332974308,3.07202825295669,5.5466592655488,4.86381415357417,3.98925232389807,4.88704259433939,2.57726285677576,4.11582879220272,2.57726285677576,4.40920083775683,8.23097932771956,4.74928966357332,3.60468136026052,3.95279366327407,7.18917555972104,2.79313346751259,5.13664654343856,3.60468136026052,4.63045959042121,4.16398940239408,6.43010582595968,4.52505099163407,10.9376975048175,3.85765605977198,4.078169566292,5.02549792295879,3.17028977759573,3.30100085543424,3.69775571051633,5.40066761094212,3.30100085543424,7.53604045989978,4.63045959042121,4.90761312587368,3.17028977759573,11.0835508998636,3.07202825295669,2.03507390680308,6.94208438072985,4.11582879220272,6.78722020069792,4.30660597873456,4.48527139973753,4.30660597873456,2.87611178651066,8.61881591352152,5.73508351437105,9.97890688673615,6.96365141506971,9.5871705789711,2.03507390680308,6.39972500172164,1.68153181016632,8.48419773613824,2.79313346751259,1.46342998189281,3.64729795329311,4.11582879220272,6.67379383594622,1.13721231373947,0,5.00733371773769,3.38964994649217
"GSM5087232",1.76836654788959,1.55498736918185,3.47192349525576,7.04867761103363,13.072935589639,10.5417409345687,2.21715222340413,10.4470132915014,3.3180980887062,12.9184886624097,12.0869071740377,4.0050390137856,7.80347203797512,8.81489816343503,12.2616585992759,2.11981679966665,3.63966739220164,5.16537024767123,6.23643323364175,4.47362723226175,3.82376511861098,2.77100201600411,7.75315637709546,2.58633085750273,3.47192349525576,6.81404259772408,4.20172264886151,8.04249907766437,8.03625433316543,3.14573658045139,4.23451173834342,4.25767727293139,6.23307288859246,0.747891485643116,5.70968258932472,6.24005123786408,9.91149916019732,7.18654040753638,4.08991016987668,4.8109600129575,7.33595323476837,4.16801758654324,4.53384793086669,3.91259234029299,3.6253060938548,5.02072173593844,5.03541351140853,4.78443793097028,3.72305285205121,2.64856129193111,3.99010418908454,3.88992575643768,6.24582274068487,3.08005107076583,2.71610014848911,6.37938855464772,5.28469058755381,4.73312123245761,5.33342361674955,5.19625047871917,1.17543593577737,2.58633085750273,4.29457935548718,7.9799090991551,4.82239234375274,3.24850246310412,4.69861348845919,8.05402229490351,4.73312123245761,7.48077118434155,3.84539645363688,4.95516364096534,2.64856129193111,6.74916291759508,5.06294362112441,11.7915617951618,4.23451173834342,3.67640165730715,5.03541351140853,3.99010418908454,4.12878263651465,3.54231079615913,7.11711235354189,5.24791362841467,9.16193327076278,5.81473883922105,5.69482414900603,4.2199493402723,11.7588980328247,5.0463668538266,4.78443793097028,6.78201672396786,5.40066761094212,9.11494974394743,6.14849643767788,4.8109600129575,2.92438158152187,5.06294362112441,9.4223184425575,5.86763016615166,12.2127800637659,11.3115512231568,12.707477320034,4.73312123245761,5.91820493708506,2.71610014848911,7.36666434080368,2.32303053728797,2.21715222340413,3.54231079615913,3.22135633159507,5.77990662059357,0.231884057971014,0.490574275466834,3.773391693712,2.39154655096804
"GSM5087233",0,3.23806928179575,2.45189247494789,6.81074063848886,11.4949162828899,9.70884230339723,3.4716775000969,9.61734264298504,2.01403117621176,10.6624681723157,10.7662010308035,2.01403117621176,7.13009765719222,7.84001933642187,10.8321652030907,1.45172918592096,0,2.45189247494789,4.4630112693685,3.6569375510011,3.8081465012383,0,4.73864075879626,1.45172918592096,3.04402792461804,7.06919380377483,2.76992954380927,5.88452199029694,5.8469807367858,1.45172918592096,2.45189247494789,3.04402792461804,4.94927481507163,1.45172918592096,5.1008653090437,4.26487362670938,7.02284520425215,4.55873883350539,4.04892720895583,2.45189247494789,5.2102461563262,3.4716775000969,3.93647938687418,3.6569375510011,3.04402792461804,4.88075256287803,0,4.55873883350539,3.23806928179575,3.23806928179575,4.16398940239408,2.45189247494789,3.23806928179575,3.6569375510011,3.23806928179575,5.56937122051186,3.6569375510011,2.01403117621176,3.23806928179575,2.45189247494789,2.76992954380927,0,3.8081465012383,7.51109316021429,3.6569375510011,4.04892720895583,3.93647938687418,7.16950782171735,4.16398940239408,4.81000434665298,3.04402792461804,3.8081465012383,3.23806928179575,5.1008653090437,3.4716775000969,10.780644326522,5.01881695459524,0,3.4716775000969,3.04402792461804,2.01403117621176,2.01403117621176,5.37582956653709,3.4716775000969,6.74309737589446,3.23806928179575,4.37647587923269,4.04892720895583,9.68525814047876,3.8081465012383,4.37647587923269,7.18029169014457,4.16398940239408,7.75801873530246,3.93647938687418,1.45172918592096,4.37647587923269,4.37647587923269,7.71662366593755,6.0627057836396,10.4838959848726,7.64046411695223,10.3669177824075,6.18481095651497,7.73738503761838,3.23806928179575,8.88403589759908,1.45172918592096,3.04402792461804,3.8081465012383,3.04402792461804,8.9638834724984,0,3.04402792461804,4.94927481507163,3.6569375510011
"GSM5087234",3.4716775000969,5.46448354185235,4.27938963586098,7.54108677561278,13.2968296581874,10.8321652030907,1.75607673764966,10.780644326522,5.55187509759759,13.6302584082427,12.4835116092476,5.22713914949769,9.31277473480442,9.25168772298676,12.7991410467848,3.64683840460141,3.69646176615194,4.61073685009996,7.02614659862849,5.1219313232662,3.97519707294121,3.76404955659453,8.69520951190706,1.97995858788969,3.59873372703195,7.57692436782027,3.59873372703195,9.12320139217392,9.12320139217392,4.09580625356729,4.37725113922299,4.09580625356729,7.3017292987052,3.10253737911209,7.20888680810535,7.72022722546773,10.7383291202266,8.79107761553181,3.24676616932069,5.72324266589944,7.79194638120392,6.46884280675874,3.9357705520846,4.09580625356729,3.88873249654206,5.01849278339193,4.43490054919045,4.78808478351693,3.18932217863732,3.88873249654206,4.47323895394952,4.17156132977057,6.55766939781907,3.81205444540566,3.4716775000969,6.31500600469375,5.58196321919472,5.40774926520964,6.36363400883056,6.96606678107117,2.67276376713268,3.53658666304427,5.03952303683332,8.51245808934265,4.47323895394952,3.53658666304427,5.44580556054168,7.96060066412617,4.97567634062801,8.16607418067731,4.50492059136628,5.90251284922697,2.21269673753178,6.53853549353615,6.05209654247466,12.4228719831333,3.41067477832274,4.63939936266404,5.06083747274743,3.64683840460141,3.97519707294121,3.59873372703195,8.04090150770372,5.58196321919472,10.9557069751256,5.72324266589944,6.69460039641832,3.85473121145875,12.707477320034,6.11446312549545,5.39029007976744,7.71662366593755,6.8067741351419,9.88469134715154,6.72717623255646,5.53999238206779,3.81205444540566,7.34800075923804,9.64333603565279,5.68879099071927,12.2127800637659,12.17234962553,12.9184886624097,5.10353512610331,4.63939936266404,0.584918840746935,6.35607898072581,0,2.8862557700356,1.75607673764966,3.53658666304427,4.47323895394952,1.07677861806639,0.584918840746935,3.18932217863732,0
"GSM5087235",0,2.47814550857673,0,6.48801441043836,11.5971460229796,9.70884230339723,0,9.57626084782384,0,10.3857448785206,10.823364424189,0,7.82097247275276,7.85956585986901,11.0134211418814,0,2.47814550857673,2.47814550857673,3.9908534459826,3.17028977759573,0,4.27600175251807,5.45339189184913,0,2.47814550857673,7.3350914970203,3.64106224341821,6.73823961540321,6.73823961540321,0,3.64106224341821,5.06606408002068,4.27600175251807,3.64106224341821,4.53692326813381,3.9908534459826,7.93068912120918,4.27600175251807,0,0,6.82299033862696,0,3.64106224341821,2.47814550857673,0,0,0,2.47814550857673,0,0,0,0,2.47814550857673,3.17028977759573,0,6.23569562618725,3.17028977759573,0,2.47814550857673,4.53692326813381,0,0,3.64106224341821,8.28390803223551,0,3.17028977759573,4.73936666298528,8.0385159564414,0,3.64106224341821,2.47814550857673,3.9908534459826,0,5.06606408002068,4.27600175251807,11.0576125022875,3.64106224341821,2.47814550857673,6.08156250964661,0,3.64106224341821,4.53692326813381,5.06606408002068,3.17028977759573,7.51562855189246,4.27600175251807,2.47814550857673,0,10.0846074010817,4.27600175251807,2.47814550857673,7.02614659862849,4.53692326813381,7.61052211955448,4.90379579785939,3.64106224341821,3.64106224341821,3.9908534459826,8.68320365349228,6.63957982669627,11.6539059134181,8.95451070975381,10.9203720561896,5.33966360563906,6.48801441043836,3.17028977759573,9.57626084782384,5.74743417068684,5.74743417068684,5.65380864097731,3.17028977759573,6.98833346194717,0,3.9908534459826,6.36399785872014,6.08156250964661
"GSM5087236",0.610896829882604,0.327318297111901,0.927063947613314,6.55650971083696,11.7188785737001,9.47455656306645,3.34134171939992,9.3570498316347,1.13721231373947,11.8303380102787,10.6624681723157,3.0554929743432,7.56495673228867,7.82648806338587,10.9022676250196,0.610896829882604,0.327318297111901,4.05189102903942,4.28553825631139,3.93120072787681,3.3044913735341,2.43962406062802,5.90084117933595,1.83770037177108,0,5.67907818626247,3.87868180556818,6.94054221460692,6.93372601826432,2.96292676006515,3.20919046108114,3.81573659164611,4.42417934351672,2.5207408479906,5.18721692508765,4.3267304056451,7.85752414871823,5.83659214861271,3.47925371108527,4.17063352050282,5.4805421675953,3.81573659164611,3.0554929743432,3.62683635970514,3.47925371108527,4.48624701971588,2.71034700141819,4.2665400728032,3.20919046108114,2.998215608088,3.51326702799937,2.96292676006515,4.12115108426309,2.43962406062802,1.71868305167548,5.39414967008589,4.06635204171452,4.45116193805456,3.34134171939992,4.17063352050282,1.83770037177108,2.77340504343845,4.54514363788347,7.05614071387234,4.46422344857262,3.78060802209529,4.57573103295587,6.52514539429326,4.40110008701951,5.0664021160827,3.20919046108114,4.87963320697831,3.25131156636294,4.8396816887513,4.55845812604382,10.9376975048175,3.87868180556818,3.87868180556818,4.63040425160136,3.25131156636294,2.8858290041729,2.1393669427348,5.39414967008589,5.11008207753736,7.29026065755676,4.52505099163407,5.92718275314366,4.15222426730277,11.2649350036068,3.78060802209529,3.95539412097008,6.98299717410613,4.55845812604382,7.170353142218,5.04842990098374,4.90165024832672,3.3044913735341,3.93120072787681,7.89552567545184,4.31085495970863,10.7662010308035,9.60312021332464,11.6886873457123,5.34729772618085,7.32079227487495,2.96292676006515,7.39503234678854,1.40121575364313,3.47925371108527,3.3044913735341,3.93120072787681,6.01036603535321,0.327318297111901,1.5845618906963,5.46407371248715,1.98106005958132
"GSM5087237",0,0,0,5.18134964106078,9.18392692099444,8.35997485374464,5.5466592655488,8.34802404778304,0,7.62216622928612,8.75021085520375,0,6.49963812208311,5.5466592655488,8.82974361110429,0,0,3.77167828546053,0,3.77167828546053,2.95722371607405,0,4.93934743480039,2.95722371607405,0,5.5466592655488,4.27938963586098,3.77167828546053,3.77167828546053,0,0,3.77167828546053,0,0,3.77167828546053,0,4.93934743480039,3.77167828546053,0,0,2.95722371607405,0,4.27938963586098,2.95722371607405,0,3.77167828546053,0,3.77167828546053,0,3.77167828546053,3.77167828546053,4.64914252091187,0,2.95722371607405,0,3.77167828546053,0,0,0,0,0,0,0,6.42805027269452,2.95722371607405,4.64914252091187,4.93934743480039,6.25436530518023,4.93934743480039,0,0,4.93934743480039,0,3.77167828546053,2.95722371607405,9.9225296195568,3.77167828546053,2.95722371607405,3.77167828546053,0,0,3.77167828546053,0,4.27938963586098,5.5466592655488,0,2.95722371607405,0,9.23649836542556,0,0,4.27938963586098,0,6.42805027269452,0,0,0,0,6.49963812208311,2.95722371607405,8.89783981620025,6.65045866123346,8.56502517052108,6.25436530518023,5.93346598156599,3.77167828546053,9.12818123051984,0,4.27938963586098,5.37429564477657,4.93934743480039,7.88075939445781,0,0,6.79397586916411,5.5466592655488
"GSM5087238",0,0,0,5.95155525461869,8.24098703627742,7.93355953220397,0,7.71553641702572,3.87726077946064,7.52215121983736,7.56922447518929,0,5.7259779679204,6.44181675744207,7.75677716029483,0,0,3.87726077946064,0,3.87726077946064,0,0,0,0,0,5.12269592987393,4.64828944578432,0,0,3.87726077946064,0,3.87726077946064,0,0,0,0,0,0,4.64828944578432,0,0,3.87726077946064,0,3.87726077946064,0,4.64828944578432,0,3.87726077946064,0,0,3.87726077946064,0,0,4.64828944578432,4.64828944578432,6.14578472519121,0,0,0,0,6.30675716842309,0,4.64828944578432,5.44556693961319,0,0,5.95155525461869,5.7259779679204,0,0,0,0,0,3.87726077946064,0,9.52542117369455,5.12269592987393,5.44556693961319,3.87726077946064,4.64828944578432,0,3.87726077946064,0,3.87726077946064,0,0,0,3.87726077946064,8.89876014088819,0,0,5.12269592987393,3.87726077946064,8.00880546536623,0,7.04596909128383,5.12269592987393,0,7.89406249847867,0,10.3625764018931,8.11742188237567,9.54898794975855,5.12269592987393,5.7259779679204,5.7259779679204,9.77506910942425,0,0,4.64828944578432,0,6.44181675744207,0,0,5.7259779679204,4.64828944578432
"GSM5087239",1.62889368329128,0,0,5.97862289808237,11.0365546027474,7.91515611359464,2.85140189381012,7.85834943765961,0,10.5542224405412,9.89065216453561,1.62889368329128,5.68879099071927,7.55353701692703,10.1156606288564,0,1.16475527499235,2.2355093152074,4.94299576795863,3.18932217863732,2.47866086916519,1.62889368329128,4.67645495424116,2.47866086916519,2.70725111070284,5.56524748006495,3.84036075527464,5.88646042069898,5.86001774319257,1.94799794203944,2.47866086916519,3.61149316030041,2.47866086916519,1.94799794203944,3.03332089350227,4.16039144166486,6.65624304604367,3.61149316030041,4.07180886431977,3.18932217863732,5.3514741366751,1.62889368329128,4.46314616558711,3.31738925391662,2.70725111070284,5.3514741366751,3.18932217863732,3.03332089350227,3.74424198748935,3.31738925391662,3.61149316030041,3.61149316030041,4.90301993207138,2.85140189381012,2.47866086916519,4.67645495424116,1.94799794203944,3.84036075527464,3.93612496947939,1.16475527499235,2.47866086916519,1.94799794203944,5.08329220485227,7.24609186815629,4.58562892041609,3.03332089350227,4.16039144166486,6.25935336667692,3.31738925391662,4.30573365842968,2.70725111070284,4.76694475817973,3.74424198748935,4.67645495424116,2.70725111070284,9.37098389860679,3.93612496947939,1.16475527499235,1.16475527499235,3.74424198748935,3.03332089350227,3.18932217863732,4.76694475817973,2.70725111070284,6.64629288235424,3.18932217863732,4.46314616558711,2.47866086916519,11.5265683665765,2.47866086916519,1.62889368329128,6.57495631925449,3.03332089350227,5.28251693082155,2.47866086916519,4.16039144166486,3.03332089350227,1.62889368329128,6.45875747464301,2.85140189381012,9.01210549583495,4.7258264971488,7.26388328612509,0,6.04376304545158,1.94799794203944,6.95331553385102,2.85140189381012,6.34811827776584,2.47866086916519,4.07180886431977,5.42030925807865,1.16475527499235,0,2.2355093152074,1.62889368329128
"GSM5087240",0,0.553470652320235,0.553470652320235,6.91695014758683,11.1450347250223,9.48926017520646,2.38306883356629,9.40887462280544,2.0406997075628,11.0365546027474,10.3400109727982,2.84474080628436,6.83531900709728,7.78124990281619,10.6002528536949,0,0,4.0869242394658,3.24642337428607,4.28142644855585,2.94991193962043,0.553470652320235,5.08233149921981,1.31934726727424,1.31934726727424,5.97896850303823,4.21076526681748,4.93637561554262,4.93637561554262,2.94991193962043,1.31934726727424,4.56297369554556,3.90794865286948,0.982336138790373,4.73846204825833,3.863800961964,6.61585179230649,5.12588908732609,3.10871144771511,2.38306883356629,5.43692145209801,2.64268336193068,4.00257436392858,3.90794865286948,2.76300769994814,4.63346537170247,0.982336138790373,4.17045170180019,1.60940602863349,2.0406997075628,3.46975521359577,2.38306883356629,2.64268336193068,3.24642337428607,2.64268336193068,5.25025147114647,3.32151423073278,3.24642337428607,3.40971868315319,3.32151423073278,2.64268336193068,2.76300769994814,4.61073685009996,7.44760011991679,3.81495399101856,2.76300769994814,4.4613877541027,7.3350914970203,3.90794865286948,4.0869242394658,3.32151423073278,4.69239877734976,2.22049938912645,5.92745401686994,4.4613877541027,11.8727305339217,4.35548017994429,3.863800961964,4.17045170180019,3.32151423073278,2.84474080628436,3.64758439071475,5.37827369692516,4.13551201322265,6.88422740096141,4.21076526681748,5.03541351140853,3.64758439071475,10.9557069751256,3.18932217863732,4.35548017994429,7.64698736854241,3.90794865286948,8.55698647428112,4.69239877734976,4.24330031433029,3.64758439071475,4.17045170180019,8.89691949151231,4.73846204825833,11.4108707121818,9.07352784325616,11.2649350036068,2.64268336193068,7.53746563100163,3.03259962050553,8.31471653894952,2.64268336193068,4.58562892041609,4.21076526681748,4.88845733690845,8.21641221155668,1.60940602863349,2.22049938912645,5.25025147114647,3.10871144771511
"GSM5087241",0,0,2.40933209154744,5.64780816786531,11.6886873457123,8.74032673613216,1.10441471365492,8.65188190000045,3.08571148875609,12.0869071740377,10.5659650742451,2.87611178651066,6.07580928309968,7.34636625652982,11.0134211418814,0.704413224773551,0,4.00879813159163,4.3274887605646,3.50881524768729,3.08571148875609,1.10441471365492,5.53933541816189,0,0,5.33420228058213,3.32675932523737,6.21514524356187,6.21514524356187,2.2355093152074,3.81205444540566,3.86063621644586,4.68634870875692,2.40933209154744,4.11961862087114,5.10023493869988,7.49216765340885,5.82657116990673,2.77100201600411,2.77100201600411,5.32030340846246,3.18157576492041,3.32675932523737,3.50881524768729,2.40933209154744,3.86063621644586,1.66677931874607,3.50881524768729,3.32675932523737,3.08571148875609,1.10441471365492,3.75291643229235,4.05745656113167,2.87611178651066,2.2355093152074,4.61654099900857,3.86063621644586,2.98680533301763,4.11961862087114,3.96575252852142,2.52679318774339,2.2355093152074,5.46448354185235,7.61009739755527,3.90692357521866,2.64403411800382,4.11961862087114,6.5520230564291,4.11961862087114,5.95666919146088,4.00879813159163,4.65256177507553,3.42649741545268,5.75822918648453,2.2355093152074,10.0011523003965,2.52679318774339,2.40933209154744,3.50881524768729,2.64403411800382,3.86063621644586,0,5.91174541812353,2.87611178651066,8.15003356086829,4.00879813159163,5.58301013443328,4.46173335905856,12.3129621339776,4.05745656113167,2.64403411800382,5.22518962021493,3.2411635581794,6.48924684190198,4.98398136439977,5.7251197552775,4.11961862087114,4.11961862087114,7.73563417323543,3.2411635581794,9.77844021116137,6.79014248956103,8.82381391342352,6.39071674445376,5.67672996051919,2.98680533301763,6.37840183960032,0,5.69064377304023,2.77100201600411,2.52679318774339,4.90379579785939,1.66677931874607,0.704413224773551,3.61351202260271,2.2355093152074
